"pais_origen","provincia_id","nombre_provincia","sexo","edad_quinquenal","amba","Cantidad"
"China",54,"Misiones","F","70 a 74","Resto del pais",5
"China",54,"Misiones","F","75 a 79","Resto del pais",3
"China",54,"Misiones","F","80 a 84","Resto del pais",3
"China",54,"Misiones","M","10 a 14","Resto del pais",4
"China",54,"Misiones","M","15 a 19","Resto del pais",2
"China",54,"Misiones","M","20 a 24","Resto del pais",12
"China",54,"Misiones","M","25 a 29","Resto del pais",15
"China",54,"Misiones","M","30 a 34","Resto del pais",28
"China",54,"Misiones","M","35 a 39","Resto del pais",40
"China",54,"Misiones","M","40 a 44","Resto del pais",22
"China",54,"Misiones","M","45 a 49","Resto del pais",28
"China",54,"Misiones","M","5 a 9","Resto del pais",2
"China",54,"Misiones","M","50 a 54","Resto del pais",27
"China",54,"Misiones","M","55 a 59","Resto del pais",23
"China",54,"Misiones","M","60 a 64","Resto del pais",14
"China",54,"Misiones","M","65 a 69","Resto del pais",12
"China",54,"Misiones","M","70 a 74","Resto del pais",9
"China",54,"Misiones","M","75 a 79","Resto del pais",9
"China",54,"Misiones","M","80 a 84","Resto del pais",2
"China",58,"Neuquén","F","10 a 14","Resto del pais",1
"China",58,"Neuquén","F","15 a 19","Resto del pais",5
"China",58,"Neuquén","F","20 a 24","Resto del pais",2
"China",58,"Neuquén","F","25 a 29","Resto del pais",9
"China",58,"Neuquén","F","30 a 34","Resto del pais",18
"China",58,"Neuquén","F","35 a 39","Resto del pais",31
"China",58,"Neuquén","F","40 a 44","Resto del pais",21
"China",58,"Neuquén","F","45 a 49","Resto del pais",7
"China",58,"Neuquén","F","50 a 54","Resto del pais",12
"China",58,"Neuquén","F","55 a 59","Resto del pais",3
"China",58,"Neuquén","F","60 a 64","Resto del pais",9
"China",58,"Neuquén","F","65 a 69","Resto del pais",5
"China",58,"Neuquén","F","70 a 74","Resto del pais",2
"China",58,"Neuquén","F","80 a 84","Resto del pais",1
"China",58,"Neuquén","M","10 a 14","Resto del pais",2
"China",58,"Neuquén","M","15 a 19","Resto del pais",2
"China",58,"Neuquén","M","20 a 24","Resto del pais",6
"China",58,"Neuquén","M","25 a 29","Resto del pais",10
"China",58,"Neuquén","M","30 a 34","Resto del pais",27
"China",58,"Neuquén","M","35 a 39","Resto del pais",57
"China",58,"Neuquén","M","40 a 44","Resto del pais",36
"China",58,"Neuquén","M","45 a 49","Resto del pais",39
"China",58,"Neuquén","M","5 a 9","Resto del pais",1
"China",58,"Neuquén","M","50 a 54","Resto del pais",18
"China",58,"Neuquén","M","55 a 59","Resto del pais",16
"China",58,"Neuquén","M","60 a 64","Resto del pais",16
"China",58,"Neuquén","M","65 a 69","Resto del pais",10
"China",58,"Neuquén","M","70 a 74","Resto del pais",3
"China",62,"Río Negro","F","10 a 14","Resto del pais",1
"China",62,"Río Negro","F","15 a 19","Resto del pais",4
"China",62,"Río Negro","F","20 a 24","Resto del pais",1
"China",62,"Río Negro","F","25 a 29","Resto del pais",5
"China",62,"Río Negro","F","30 a 34","Resto del pais",29
"China",62,"Río Negro","F","35 a 39","Resto del pais",27
"China",62,"Río Negro","F","40 a 44","Resto del pais",23
"China",62,"Río Negro","F","45 a 49","Resto del pais",8
"China",62,"Río Negro","F","5 a 9","Resto del pais",3
"China",62,"Río Negro","F","50 a 54","Resto del pais",5
"China",62,"Río Negro","F","55 a 59","Resto del pais",10
"China",62,"Río Negro","F","60 a 64","Resto del pais",10
"China",62,"Río Negro","F","65 a 69","Resto del pais",6
"China",62,"Río Negro","F","70 a 74","Resto del pais",9
"China",62,"Río Negro","F","75 a 79","Resto del pais",5
"China",62,"Río Negro","F","80 a 84","Resto del pais",1
"China",62,"Río Negro","F","85 y más","Resto del pais",1
"China",62,"Río Negro","M","15 a 19","Resto del pais",2
"China",62,"Río Negro","M","20 a 24","Resto del pais",3
"China",62,"Río Negro","M","25 a 29","Resto del pais",6
"China",62,"Río Negro","M","30 a 34","Resto del pais",24
"China",62,"Río Negro","M","35 a 39","Resto del pais",35
"China",62,"Río Negro","M","40 a 44","Resto del pais",31
"China",62,"Río Negro","M","45 a 49","Resto del pais",26
"China",62,"Río Negro","M","50 a 54","Resto del pais",20
"China",62,"Río Negro","M","55 a 59","Resto del pais",24
"China",62,"Río Negro","M","60 a 64","Resto del pais",14
"China",62,"Río Negro","M","65 a 69","Resto del pais",14
"China",62,"Río Negro","M","70 a 74","Resto del pais",5
"China",62,"Río Negro","M","75 a 79","Resto del pais",3
"China",62,"Río Negro","M","80 a 84","Resto del pais",1
"China",66,"Salta","F","10 a 14","Resto del pais",1
"China",66,"Salta","F","15 a 19","Resto del pais",2
"China",66,"Salta","F","20 a 24","Resto del pais",6
"China",66,"Salta","F","25 a 29","Resto del pais",19
"China",66,"Salta","F","30 a 34","Resto del pais",23
"China",66,"Salta","F","35 a 39","Resto del pais",26
"China",66,"Salta","F","40 a 44","Resto del pais",11
"China",66,"Salta","F","45 a 49","Resto del pais",10
"China",66,"Salta","F","5 a 9","Resto del pais",1
"China",66,"Salta","F","50 a 54","Resto del pais",8
"China",66,"Salta","F","55 a 59","Resto del pais",11
"China",66,"Salta","F","60 a 64","Resto del pais",3
"China",66,"Salta","F","65 a 69","Resto del pais",1
"China",66,"Salta","F","70 a 74","Resto del pais",2
"China",66,"Salta","M","10 a 14","Resto del pais",5
"China",66,"Salta","M","15 a 19","Resto del pais",4
"China",66,"Salta","M","20 a 24","Resto del pais",11
"China",66,"Salta","M","25 a 29","Resto del pais",30
"China",66,"Salta","M","30 a 34","Resto del pais",38
"China",66,"Salta","M","35 a 39","Resto del pais",49
"China",66,"Salta","M","40 a 44","Resto del pais",34
"China",66,"Salta","M","45 a 49","Resto del pais",22
"China",66,"Salta","M","5 a 9","Resto del pais",2
"China",66,"Salta","M","50 a 54","Resto del pais",28
"China",66,"Salta","M","55 a 59","Resto del pais",21
"China",66,"Salta","M","60 a 64","Resto del pais",8
"China",66,"Salta","M","65 a 69","Resto del pais",6
"China",66,"Salta","M","70 a 74","Resto del pais",4
"China",66,"Salta","M","75 a 79","Resto del pais",1
"China",70,"San Juan","F","10 a 14","Resto del pais",2
"China",70,"San Juan","F","15 a 19","Resto del pais",1
"China",70,"San Juan","F","20 a 24","Resto del pais",3
"China",70,"San Juan","F","25 a 29","Resto del pais",4
"China",70,"San Juan","F","30 a 34","Resto del pais",6
"China",70,"San Juan","F","35 a 39","Resto del pais",12
"China",70,"San Juan","F","40 a 44","Resto del pais",7
"China",70,"San Juan","F","45 a 49","Resto del pais",10
"China",70,"San Juan","F","50 a 54","Resto del pais",10
"China",70,"San Juan","F","55 a 59","Resto del pais",5
"China",70,"San Juan","F","60 a 64","Resto del pais",2
"China",70,"San Juan","F","65 a 69","Resto del pais",2
"China",70,"San Juan","F","75 a 79","Resto del pais",1
"China",70,"San Juan","F","80 a 84","Resto del pais",1
"China",70,"San Juan","M","15 a 19","Resto del pais",2
"China",70,"San Juan","M","20 a 24","Resto del pais",5
"China",70,"San Juan","M","25 a 29","Resto del pais",2
"China",70,"San Juan","M","30 a 34","Resto del pais",4
"China",70,"San Juan","M","35 a 39","Resto del pais",16
"China",70,"San Juan","M","40 a 44","Resto del pais",15
"China",70,"San Juan","M","45 a 49","Resto del pais",9
"China",70,"San Juan","M","5 a 9","Resto del pais",2
"China",70,"San Juan","M","50 a 54","Resto del pais",7
"China",70,"San Juan","M","55 a 59","Resto del pais",6
"China",70,"San Juan","M","60 a 64","Resto del pais",5
"China",70,"San Juan","M","65 a 69","Resto del pais",3
"China",70,"San Juan","M","70 a 74","Resto del pais",3
"China",74,"San Luis","F","10 a 14","Resto del pais",1
"China",74,"San Luis","F","15 a 19","Resto del pais",5
"China",74,"San Luis","F","20 a 24","Resto del pais",9
"China",74,"San Luis","F","25 a 29","Resto del pais",6
"China",74,"San Luis","F","30 a 34","Resto del pais",21
"China",74,"San Luis","F","35 a 39","Resto del pais",23
"China",74,"San Luis","F","40 a 44","Resto del pais",18
"China",74,"San Luis","F","45 a 49","Resto del pais",16
"China",74,"San Luis","F","5 a 9","Resto del pais",2
"China",74,"San Luis","F","50 a 54","Resto del pais",8
"China",74,"San Luis","F","55 a 59","Resto del pais",9
"China",74,"San Luis","F","60 a 64","Resto del pais",8
"China",74,"San Luis","F","65 a 69","Resto del pais",7
"China",74,"San Luis","F","70 a 74","Resto del pais",4
"China",74,"San Luis","F","75 a 79","Resto del pais",1
"China",74,"San Luis","M","0 a 4","Resto del pais",1
"China",74,"San Luis","M","15 a 19","Resto del pais",6
"China",74,"San Luis","M","20 a 24","Resto del pais",4
"China",74,"San Luis","M","25 a 29","Resto del pais",9
"China",74,"San Luis","M","30 a 34","Resto del pais",17
"China",74,"San Luis","M","35 a 39","Resto del pais",18
"China",74,"San Luis","M","40 a 44","Resto del pais",15
"China",74,"San Luis","M","45 a 49","Resto del pais",25
"China",74,"San Luis","M","50 a 54","Resto del pais",6
"China",74,"San Luis","M","55 a 59","Resto del pais",12
"China",74,"San Luis","M","60 a 64","Resto del pais",5
"China",74,"San Luis","M","65 a 69","Resto del pais",8
"China",74,"San Luis","M","70 a 74","Resto del pais",5
"China",74,"San Luis","M","75 a 79","Resto del pais",3
"China",78,"Santa Cruz","F","20 a 24","Resto del pais",4
"China",78,"Santa Cruz","F","25 a 29","Resto del pais",9
"China",78,"Santa Cruz","F","30 a 34","Resto del pais",4
"China",78,"Santa Cruz","F","35 a 39","Resto del pais",5
"China",78,"Santa Cruz","F","40 a 44","Resto del pais",5
"China",78,"Santa Cruz","F","45 a 49","Resto del pais",3
"China",78,"Santa Cruz","F","70 a 74","Resto del pais",1
"China",78,"Santa Cruz","M","15 a 19","Resto del pais",1
"China",78,"Santa Cruz","M","20 a 24","Resto del pais",2
"China",78,"Santa Cruz","M","25 a 29","Resto del pais",25
"China",78,"Santa Cruz","M","30 a 34","Resto del pais",16
"China",78,"Santa Cruz","M","35 a 39","Resto del pais",23
"China",78,"Santa Cruz","M","40 a 44","Resto del pais",18
"China",78,"Santa Cruz","M","45 a 49","Resto del pais",48
"China",78,"Santa Cruz","M","50 a 54","Resto del pais",35
"China",78,"Santa Cruz","M","55 a 59","Resto del pais",11
"China",78,"Santa Cruz","M","60 a 64","Resto del pais",6
"China",78,"Santa Cruz","M","65 a 69","Resto del pais",2
"China",78,"Santa Cruz","M","70 a 74","Resto del pais",1
"China",82,"Santa Fe","F","0 a 4","Resto del pais",1
"China",82,"Santa Fe","F","10 a 14","Resto del pais",8
"China",82,"Santa Fe","F","15 a 19","Resto del pais",13
"China",82,"Santa Fe","F","20 a 24","Resto del pais",30
"China",82,"Santa Fe","F","25 a 29","Resto del pais",60
"China",82,"Santa Fe","F","30 a 34","Resto del pais",143
"China",82,"Santa Fe","F","35 a 39","Resto del pais",171
"China",82,"Santa Fe","F","40 a 44","Resto del pais",108
"China",82,"Santa Fe","F","45 a 49","Resto del pais",81
"China",82,"Santa Fe","F","5 a 9","Resto del pais",4
"China",82,"Santa Fe","F","50 a 54","Resto del pais",81
"China",82,"Santa Fe","F","55 a 59","Resto del pais",70
"China",82,"Santa Fe","F","60 a 64","Resto del pais",44
"China",82,"Santa Fe","F","65 a 69","Resto del pais",42
"China",82,"Santa Fe","F","70 a 74","Resto del pais",17
"China",82,"Santa Fe","F","75 a 79","Resto del pais",4
"China",82,"Santa Fe","F","80 a 84","Resto del pais",2
"China",82,"Santa Fe","F","85 y más","Resto del pais",1
"China",82,"Santa Fe","M","0 a 4","Resto del pais",1
"China",82,"Santa Fe","M","10 a 14","Resto del pais",10
"China",82,"Santa Fe","M","15 a 19","Resto del pais",24
"China",82,"Santa Fe","M","20 a 24","Resto del pais",39
"China",82,"Santa Fe","M","25 a 29","Resto del pais",51
"China",82,"Santa Fe","M","30 a 34","Resto del pais",129
"China",82,"Santa Fe","M","35 a 39","Resto del pais",171
"China",82,"Santa Fe","M","40 a 44","Resto del pais",124
"China",82,"Santa Fe","M","45 a 49","Resto del pais",91
"China",82,"Santa Fe","M","5 a 9","Resto del pais",6
"China",82,"Santa Fe","M","50 a 54","Resto del pais",97
"China",82,"Santa Fe","M","55 a 59","Resto del pais",76
"China",82,"Santa Fe","M","60 a 64","Resto del pais",59
"China",82,"Santa Fe","M","65 a 69","Resto del pais",45
"China",82,"Santa Fe","M","70 a 74","Resto del pais",27
"China",82,"Santa Fe","M","75 a 79","Resto del pais",5
"China",82,"Santa Fe","M","80 a 84","Resto del pais",1
"China",86,"Santiago del Estero","F","15 a 19","Resto del pais",4
"China",86,"Santiago del Estero","F","20 a 24","Resto del pais",4
"China",86,"Santiago del Estero","F","25 a 29","Resto del pais",3
"China",86,"Santiago del Estero","F","30 a 34","Resto del pais",17
"China",86,"Santiago del Estero","F","35 a 39","Resto del pais",22
"China",86,"Santiago del Estero","F","40 a 44","Resto del pais",12
"China",86,"Santiago del Estero","F","45 a 49","Resto del pais",7
"China",86,"Santiago del Estero","F","5 a 9","Resto del pais",1
"China",86,"Santiago del Estero","F","50 a 54","Resto del pais",8
"China",86,"Santiago del Estero","F","55 a 59","Resto del pais",10
"China",86,"Santiago del Estero","F","60 a 64","Resto del pais",5
"China",86,"Santiago del Estero","F","70 a 74","Resto del pais",1
"China",86,"Santiago del Estero","M","10 a 14","Resto del pais",2
"China",86,"Santiago del Estero","M","15 a 19","Resto del pais",1
"China",86,"Santiago del Estero","M","20 a 24","Resto del pais",1
"China",86,"Santiago del Estero","M","25 a 29","Resto del pais",2
"China",86,"Santiago del Estero","M","30 a 34","Resto del pais",17
"China",86,"Santiago del Estero","M","35 a 39","Resto del pais",27
"China",86,"Santiago del Estero","M","40 a 44","Resto del pais",15
"China",86,"Santiago del Estero","M","45 a 49","Resto del pais",13
"China",86,"Santiago del Estero","M","50 a 54","Resto del pais",11
"China",86,"Santiago del Estero","M","55 a 59","Resto del pais",8
"China",86,"Santiago del Estero","M","60 a 64","Resto del pais",8
"China",86,"Santiago del Estero","M","65 a 69","Resto del pais",2
"China",86,"Santiago del Estero","M","70 a 74","Resto del pais",1
"China",94,"Tierra Del Fuego","F","25 a 29","Resto del pais",2
"China",94,"Tierra Del Fuego","F","30 a 34","Resto del pais",1
"China",94,"Tierra Del Fuego","F","40 a 44","Resto del pais",1
"China",94,"Tierra Del Fuego","F","50 a 54","Resto del pais",4
"China",94,"Tierra Del Fuego","F","55 a 59","Resto del pais",1
"China",94,"Tierra Del Fuego","F","60 a 64","Resto del pais",3
"China",94,"Tierra Del Fuego","M","25 a 29","Resto del pais",1
"China",94,"Tierra Del Fuego","M","30 a 34","Resto del pais",2
"China",94,"Tierra Del Fuego","M","35 a 39","Resto del pais",6
"China",94,"Tierra Del Fuego","M","40 a 44","Resto del pais",5
"China",94,"Tierra Del Fuego","M","45 a 49","Resto del pais",10
"China",94,"Tierra Del Fuego","M","50 a 54","Resto del pais",9
"China",94,"Tierra Del Fuego","M","55 a 59","Resto del pais",10
"China",94,"Tierra Del Fuego","M","60 a 64","Resto del pais",2
"China",94,"Tierra Del Fuego","M","65 a 69","Resto del pais",1
"China",90,"Tucumán","F","15 a 19","Resto del pais",3
"China",90,"Tucumán","F","20 a 24","Resto del pais",1
"China",90,"Tucumán","F","25 a 29","Resto del pais",6
"China",90,"Tucumán","F","30 a 34","Resto del pais",17
"China",90,"Tucumán","F","35 a 39","Resto del pais",15
"China",90,"Tucumán","F","40 a 44","Resto del pais",10
"China",90,"Tucumán","F","45 a 49","Resto del pais",4
"China",90,"Tucumán","F","5 a 9","Resto del pais",1
"China",90,"Tucumán","F","50 a 54","Resto del pais",7
"China",90,"Tucumán","F","55 a 59","Resto del pais",5
"China",90,"Tucumán","F","60 a 64","Resto del pais",5
"China",90,"Tucumán","F","65 a 69","Resto del pais",7
"China",90,"Tucumán","F","70 a 74","Resto del pais",1
"China",90,"Tucumán","F","80 a 84","Resto del pais",1
"China",90,"Tucumán","M","10 a 14","Resto del pais",1
"China",90,"Tucumán","M","15 a 19","Resto del pais",2
"China",90,"Tucumán","M","20 a 24","Resto del pais",3
"China",90,"Tucumán","M","25 a 29","Resto del pais",5
"China",90,"Tucumán","M","30 a 34","Resto del pais",23
"China",90,"Tucumán","M","35 a 39","Resto del pais",13
"China",90,"Tucumán","M","40 a 44","Resto del pais",14
"China",90,"Tucumán","M","45 a 49","Resto del pais",7
"China",90,"Tucumán","M","50 a 54","Resto del pais",5
"China",90,"Tucumán","M","55 a 59","Resto del pais",12
"China",90,"Tucumán","M","60 a 64","Resto del pais",8
"China",90,"Tucumán","M","65 a 69","Resto del pais",4
"China",90,"Tucumán","M","70 a 74","Resto del pais",3
"China",90,"Tucumán","M","75 a 79","Resto del pais",2
"Colombia",6,"Buenos Aires","F","0 a 4","AMBA",45
"Colombia",6,"Buenos Aires","F","10 a 14","AMBA",307
"Colombia",6,"Buenos Aires","F","15 a 19","AMBA",527
"Colombia",6,"Buenos Aires","F","20 a 24","AMBA",1085
"Colombia",6,"Buenos Aires","F","25 a 29","AMBA",1798
"Colombia",6,"Buenos Aires","F","30 a 34","AMBA",2197
"Colombia",6,"Buenos Aires","F","35 a 39","AMBA",1806
"Colombia",6,"Buenos Aires","F","40 a 44","AMBA",1210
"Colombia",6,"Buenos Aires","F","45 a 49","AMBA",800
"Colombia",6,"Buenos Aires","F","5 a 9","AMBA",187
"Colombia",6,"Buenos Aires","F","50 a 54","AMBA",597
"Colombia",6,"Buenos Aires","F","55 a 59","AMBA",473
"Colombia",6,"Buenos Aires","F","60 a 64","AMBA",368
"Colombia",6,"Buenos Aires","F","65 a 69","AMBA",245
"Colombia",6,"Buenos Aires","F","70 a 74","AMBA",169
"Colombia",6,"Buenos Aires","F","75 a 79","AMBA",89
"Colombia",6,"Buenos Aires","F","80 a 84","AMBA",39
"Colombia",6,"Buenos Aires","F","85 y más","AMBA",22
"Colombia",6,"Buenos Aires","M","0 a 4","AMBA",49
"Colombia",6,"Buenos Aires","M","10 a 14","AMBA",320
"Colombia",6,"Buenos Aires","M","15 a 19","AMBA",545
"Colombia",6,"Buenos Aires","M","20 a 24","AMBA",1157
"Colombia",6,"Buenos Aires","M","25 a 29","AMBA",2123
"Colombia",6,"Buenos Aires","M","30 a 34","AMBA",2524
"Colombia",6,"Buenos Aires","M","35 a 39","AMBA",1886
"Colombia",6,"Buenos Aires","M","40 a 44","AMBA",1387
"Colombia",6,"Buenos Aires","M","45 a 49","AMBA",791
"Colombia",6,"Buenos Aires","M","5 a 9","AMBA",197
"Colombia",6,"Buenos Aires","M","50 a 54","AMBA",520
"Colombia",6,"Buenos Aires","M","55 a 59","AMBA",380
"Colombia",6,"Buenos Aires","M","60 a 64","AMBA",293
"Colombia",6,"Buenos Aires","M","65 a 69","AMBA",174
"Colombia",6,"Buenos Aires","M","70 a 74","AMBA",73
"Colombia",6,"Buenos Aires","M","75 a 79","AMBA",36
"Colombia",6,"Buenos Aires","M","80 a 84","AMBA",18
"Colombia",6,"Buenos Aires","M","85 y más","AMBA",24
"Colombia",6,"Buenos Aires","X","15 a 19","AMBA",1
"Colombia",6,"Buenos Aires","X","30 a 34","AMBA",1
"Colombia",6,"Buenos Aires","F","0 a 4","Resto del pais",9
"Colombia",6,"Buenos Aires","F","10 a 14","Resto del pais",36
"Colombia",6,"Buenos Aires","F","15 a 19","Resto del pais",38
"Colombia",6,"Buenos Aires","F","20 a 24","Resto del pais",97
"Colombia",6,"Buenos Aires","F","25 a 29","Resto del pais",228
"Colombia",6,"Buenos Aires","F","30 a 34","Resto del pais",281
"Colombia",6,"Buenos Aires","F","35 a 39","Resto del pais",236
"Colombia",6,"Buenos Aires","F","40 a 44","Resto del pais",178
"Colombia",6,"Buenos Aires","F","45 a 49","Resto del pais",131
"Colombia",6,"Buenos Aires","F","5 a 9","Resto del pais",28
"Colombia",6,"Buenos Aires","F","50 a 54","Resto del pais",99
"Colombia",6,"Buenos Aires","F","55 a 59","Resto del pais",96
"Colombia",6,"Buenos Aires","F","60 a 64","Resto del pais",61
"Colombia",6,"Buenos Aires","F","65 a 69","Resto del pais",43
"Colombia",6,"Buenos Aires","F","70 a 74","Resto del pais",22
"Colombia",6,"Buenos Aires","F","75 a 79","Resto del pais",12
"Colombia",6,"Buenos Aires","F","80 a 84","Resto del pais",7
"Colombia",6,"Buenos Aires","F","85 y más","Resto del pais",9
"Colombia",6,"Buenos Aires","M","0 a 4","Resto del pais",10
"Colombia",6,"Buenos Aires","M","10 a 14","Resto del pais",38
"Colombia",6,"Buenos Aires","M","15 a 19","Resto del pais",59
"Colombia",6,"Buenos Aires","M","20 a 24","Resto del pais",132
"Colombia",6,"Buenos Aires","M","25 a 29","Resto del pais",254
"Colombia",6,"Buenos Aires","M","30 a 34","Resto del pais",309
"Colombia",6,"Buenos Aires","M","35 a 39","Resto del pais",255
"Colombia",6,"Buenos Aires","M","40 a 44","Resto del pais",196
"Colombia",6,"Buenos Aires","M","45 a 49","Resto del pais",99
"Colombia",6,"Buenos Aires","M","5 a 9","Resto del pais",31
"Colombia",6,"Buenos Aires","M","50 a 54","Resto del pais",84
"Colombia",6,"Buenos Aires","M","55 a 59","Resto del pais",65
"Colombia",6,"Buenos Aires","M","60 a 64","Resto del pais",34
"Colombia",6,"Buenos Aires","M","65 a 69","Resto del pais",20
"Colombia",6,"Buenos Aires","M","70 a 74","Resto del pais",8
"Colombia",6,"Buenos Aires","M","75 a 79","Resto del pais",4
"Colombia",6,"Buenos Aires","M","80 a 84","Resto del pais",11
"Colombia",6,"Buenos Aires","M","85 y más","Resto del pais",4
"Colombia",10,"Catamarca","F","0 a 4","Resto del pais",1
"Colombia",10,"Catamarca","F","10 a 14","Resto del pais",6
"Colombia",10,"Catamarca","F","15 a 19","Resto del pais",6
"Colombia",10,"Catamarca","F","20 a 24","Resto del pais",5
"Colombia",10,"Catamarca","F","25 a 29","Resto del pais",11
"Colombia",10,"Catamarca","F","30 a 34","Resto del pais",15
"Colombia",10,"Catamarca","F","35 a 39","Resto del pais",16
"Colombia",10,"Catamarca","F","40 a 44","Resto del pais",12
"Colombia",10,"Catamarca","F","45 a 49","Resto del pais",15
"Colombia",10,"Catamarca","F","5 a 9","Resto del pais",2
"Colombia",10,"Catamarca","F","50 a 54","Resto del pais",8
"Colombia",10,"Catamarca","F","55 a 59","Resto del pais",9
"Colombia",10,"Catamarca","F","60 a 64","Resto del pais",2
"Colombia",10,"Catamarca","F","65 a 69","Resto del pais",2
"Colombia",10,"Catamarca","F","70 a 74","Resto del pais",1
"Colombia",10,"Catamarca","F","75 a 79","Resto del pais",1
"Colombia",10,"Catamarca","M","10 a 14","Resto del pais",11
"Colombia",10,"Catamarca","M","15 a 19","Resto del pais",15
"Colombia",10,"Catamarca","M","20 a 24","Resto del pais",18
"Colombia",10,"Catamarca","M","25 a 29","Resto del pais",20
"Colombia",10,"Catamarca","M","30 a 34","Resto del pais",25
"Colombia",10,"Catamarca","M","35 a 39","Resto del pais",30
"Colombia",10,"Catamarca","M","40 a 44","Resto del pais",20
"Colombia",10,"Catamarca","M","45 a 49","Resto del pais",21
"Colombia",10,"Catamarca","M","5 a 9","Resto del pais",5
"Colombia",10,"Catamarca","M","50 a 54","Resto del pais",15
"Colombia",10,"Catamarca","M","55 a 59","Resto del pais",11
"Colombia",10,"Catamarca","M","60 a 64","Resto del pais",10
"Colombia",10,"Catamarca","M","65 a 69","Resto del pais",3
"Colombia",10,"Catamarca","M","75 a 79","Resto del pais",1
"Colombia",22,"Chaco","F","0 a 4","Resto del pais",3
"Colombia",22,"Chaco","F","10 a 14","Resto del pais",48
"Colombia",22,"Chaco","F","15 a 19","Resto del pais",45
"Colombia",22,"Chaco","F","20 a 24","Resto del pais",50
"Colombia",22,"Chaco","F","25 a 29","Resto del pais",70
"Colombia",22,"Chaco","F","30 a 34","Resto del pais",87
"Colombia",22,"Chaco","F","35 a 39","Resto del pais",84
"Colombia",22,"Chaco","F","40 a 44","Resto del pais",76
"Colombia",22,"Chaco","F","45 a 49","Resto del pais",59
"Colombia",22,"Chaco","F","5 a 9","Resto del pais",21
"Colombia",22,"Chaco","F","50 a 54","Resto del pais",34
"Colombia",22,"Chaco","F","55 a 59","Resto del pais",30
"Colombia",22,"Chaco","F","60 a 64","Resto del pais",17
"Colombia",22,"Chaco","F","65 a 69","Resto del pais",11
"Colombia",22,"Chaco","F","70 a 74","Resto del pais",12
"Colombia",22,"Chaco","F","75 a 79","Resto del pais",1
"Colombia",22,"Chaco","F","80 a 84","Resto del pais",3
"Colombia",22,"Chaco","M","0 a 4","Resto del pais",1
"Colombia",22,"Chaco","M","10 a 14","Resto del pais",45
"Colombia",22,"Chaco","M","15 a 19","Resto del pais",59
"Colombia",22,"Chaco","M","20 a 24","Resto del pais",70
"Colombia",22,"Chaco","M","25 a 29","Resto del pais",136
"Colombia",22,"Chaco","M","30 a 34","Resto del pais",189
"Colombia",22,"Chaco","M","35 a 39","Resto del pais",161
"Colombia",22,"Chaco","M","40 a 44","Resto del pais",152
"Colombia",22,"Chaco","M","45 a 49","Resto del pais",102
"Colombia",22,"Chaco","M","5 a 9","Resto del pais",25
"Colombia",22,"Chaco","M","50 a 54","Resto del pais",71
"Colombia",22,"Chaco","M","55 a 59","Resto del pais",50
"Colombia",22,"Chaco","M","60 a 64","Resto del pais",31
"Colombia",22,"Chaco","M","65 a 69","Resto del pais",20
"Colombia",22,"Chaco","M","70 a 74","Resto del pais",4
"Colombia",22,"Chaco","M","75 a 79","Resto del pais",1
"Colombia",22,"Chaco","M","80 a 84","Resto del pais",2
"Colombia",22,"Chaco","M","85 y más","Resto del pais",1
"Colombia",26,"Chubut","F","0 a 4","Resto del pais",1
"Colombia",26,"Chubut","F","10 a 14","Resto del pais",9
"Colombia",26,"Chubut","F","15 a 19","Resto del pais",18
"Colombia",26,"Chubut","F","20 a 24","Resto del pais",25
"Colombia",26,"Chubut","F","25 a 29","Resto del pais",28
"Colombia",26,"Chubut","F","30 a 34","Resto del pais",60
"Colombia",26,"Chubut","F","35 a 39","Resto del pais",60
"Colombia",26,"Chubut","F","40 a 44","Resto del pais",51
"Colombia",26,"Chubut","F","45 a 49","Resto del pais",30
"Colombia",26,"Chubut","F","5 a 9","Resto del pais",6
"Colombia",26,"Chubut","F","50 a 54","Resto del pais",29
"Colombia",26,"Chubut","F","55 a 59","Resto del pais",27
"Colombia",26,"Chubut","F","60 a 64","Resto del pais",19
"Colombia",26,"Chubut","F","65 a 69","Resto del pais",12
"Colombia",26,"Chubut","F","70 a 74","Resto del pais",2
"Colombia",26,"Chubut","F","75 a 79","Resto del pais",3
"Colombia",26,"Chubut","F","80 a 84","Resto del pais",1
"Colombia",26,"Chubut","F","85 y más","Resto del pais",1
"Colombia",26,"Chubut","M","0 a 4","Resto del pais",1
"Colombia",26,"Chubut","M","10 a 14","Resto del pais",19
"Colombia",26,"Chubut","M","15 a 19","Resto del pais",8
"Colombia",26,"Chubut","M","20 a 24","Resto del pais",21
"Colombia",26,"Chubut","M","25 a 29","Resto del pais",48
"Colombia",26,"Chubut","M","30 a 34","Resto del pais",69
"Colombia",26,"Chubut","M","35 a 39","Resto del pais",75
"Colombia",26,"Chubut","M","40 a 44","Resto del pais",49
"Colombia",26,"Chubut","M","45 a 49","Resto del pais",35
"Colombia",26,"Chubut","M","5 a 9","Resto del pais",14
"Colombia",26,"Chubut","M","50 a 54","Resto del pais",29
"Colombia",26,"Chubut","M","55 a 59","Resto del pais",12
"Colombia",26,"Chubut","M","60 a 64","Resto del pais",11
"Colombia",26,"Chubut","M","65 a 69","Resto del pais",3
"Colombia",26,"Chubut","M","70 a 74","Resto del pais",2
"Colombia",26,"Chubut","M","75 a 79","Resto del pais",2
"Colombia",2,"Ciudad Autónoma de Buenos Aires","F","0 a 4","AMBA",47
